"file_name","cell_count","file_name_ch2","ch2_pos","plate_id","well","expt.date","cell.line","drug1","drug1.conc","drug1.units","uid","cell.count","time_i","time"
"K4_04_1_1_RFP_003.tif",162,"K4_04_2_1_GFP_003.tif",109,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",162,3,44.2602777777778
"K4_04_1_1_RFP_004.tif",157,"K4_04_2_1_GFP_004.tif",111,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",157,4,46.0336111111111
"K4_04_1_1_RFP_005.tif",169,"K4_04_2_1_GFP_005.tif",132,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",169,5,54.7341666666667
"K4_04_1_1_RFP_006.tif",213,"K4_04_2_1_GFP_006.tif",179,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",213,6,68.0013888888889
"K4_04_1_1_RFP_007.tif",212,"K4_04_2_1_GFP_007.tif",185,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",212,7,79.075
"K4_04_1_1_RFP_008.tif",208,"K4_04_2_1_GFP_008.tif",187,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",208,8,94.9077777777778
"K4_04_1_1_RFP_009.tif",207,"K4_04_2_1_GFP_009.tif",187,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",207,9,107.172222222222
"K4_04_1_1_RFP_010.tif",212,"K4_04_2_1_GFP_010.tif",188,1,"K04",NA,"NCIH1048","SCH-1473759",6.25e-07,"M","1_K04",212,10,120.036111111111
"K5_04_1_1_RFP_001.tif",26,"K5_04_2_1_GFP_001.tif",19,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",26,1,0
"K5_04_1_1_RFP_002.tif",77,"K5_04_2_1_GFP_002.tif",35,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",77,2,29.6888888888889
"K5_04_1_1_RFP_003.tif",99,"K5_04_2_1_GFP_003.tif",59,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",99,3,44.2602777777778
"K5_04_1_1_RFP_004.tif",119,"K5_04_2_1_GFP_004.tif",65,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",119,4,46.0336111111111
"K5_04_1_1_RFP_005.tif",136,"K5_04_2_1_GFP_005.tif",92,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",136,5,54.7341666666667
"K5_04_1_1_RFP_006.tif",169,"K5_04_2_1_GFP_006.tif",116,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",169,6,68.0013888888889
"K5_04_1_1_RFP_007.tif",199,"K5_04_2_1_GFP_007.tif",152,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",199,7,79.075
"K5_04_1_1_RFP_008.tif",212,"K5_04_2_1_GFP_008.tif",167,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",212,8,94.9077777777778
"K5_04_1_1_RFP_009.tif",221,"K5_04_2_1_GFP_009.tif",171,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",221,9,107.172222222222
"K5_04_1_1_RFP_010.tif",217,"K5_04_2_1_GFP_010.tif",173,1,"K05",NA,"NCIH1048","SCH-1473759",1.5625e-07,"M","1_K05",217,10,120.036111111111
"K6_04_1_1_RFP_001.tif",15,"K6_04_2_1_GFP_001.tif",5,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",15,1,0
"K6_04_1_1_RFP_002.tif",59,"K6_04_2_1_GFP_002.tif",25,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",59,2,29.6888888888889
"K6_04_1_1_RFP_003.tif",87,"K6_04_2_1_GFP_003.tif",55,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",87,3,44.2602777777778
"K6_04_1_1_RFP_004.tif",110,"K6_04_2_1_GFP_004.tif",66,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",110,4,46.0336111111111
"K6_04_1_1_RFP_005.tif",115,"K6_04_2_1_GFP_005.tif",83,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",115,5,54.7341666666667
"K6_04_1_1_RFP_006.tif",155,"K6_04_2_1_GFP_006.tif",121,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",155,6,68.0013888888889
"K6_04_1_1_RFP_007.tif",185,"K6_04_2_1_GFP_007.tif",144,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",185,7,79.075
"K6_04_1_1_RFP_008.tif",197,"K6_04_2_1_GFP_008.tif",152,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",197,8,94.9077777777778
"K6_04_1_1_RFP_009.tif",201,"K6_04_2_1_GFP_009.tif",162,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",201,9,107.172222222222
"K6_04_1_1_RFP_010.tif",209,"K6_04_2_1_GFP_010.tif",163,1,"K06",NA,"NCIH1048","SCH-1473759",3.90625e-08,"M","1_K06",209,10,120.036111111111
"K7_04_1_1_RFP_001.tif",25,"K7_04_2_1_GFP_001.tif",12,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",25,1,0
"K7_04_1_1_RFP_002.tif",86,"K7_04_2_1_GFP_002.tif",23,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",86,2,29.6888888888889
"K7_04_1_1_RFP_003.tif",142,"K7_04_2_1_GFP_003.tif",64,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",142,3,44.2602777777778
"K7_04_1_1_RFP_004.tif",140,"K7_04_2_1_GFP_004.tif",81,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",140,4,46.0336111111111
"K7_04_1_1_RFP_005.tif",195,"K7_04_2_1_GFP_005.tif",108,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",195,5,54.7341666666667
"K7_04_1_1_RFP_006.tif",231,"K7_04_2_1_GFP_006.tif",159,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",231,6,68.0013888888889
"K7_04_1_1_RFP_007.tif",264,"K7_04_2_1_GFP_007.tif",188,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",264,7,79.075
"K7_04_1_1_RFP_008.tif",246,"K7_04_2_1_GFP_008.tif",196,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",246,8,94.9077777777778
"K7_04_1_1_RFP_009.tif",270,"K7_04_2_1_GFP_009.tif",200,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",270,9,107.172222222222
"K7_04_1_1_RFP_010.tif",262,"K7_04_2_1_GFP_010.tif",211,1,"K07",NA,"NCIH1048","SCH-1473759",9.765e-09,"M","1_K07",262,10,120.036111111111
"K8_04_1_1_RFP_001.tif",18,"K8_04_2_1_GFP_001.tif",6,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",18,1,0
"K8_04_1_1_RFP_002.tif",48,"K8_04_2_1_GFP_002.tif",17,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",48,2,29.6888888888889
"K8_04_1_1_RFP_003.tif",88,"K8_04_2_1_GFP_003.tif",30,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",88,3,44.2602777777778
"K8_04_1_1_RFP_004.tif",93,"K8_04_2_1_GFP_004.tif",35,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",93,4,46.0336111111111
"K8_04_1_1_RFP_005.tif",111,"K8_04_2_1_GFP_005.tif",50,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",111,5,54.7341666666667
"K8_04_1_1_RFP_006.tif",148,"K8_04_2_1_GFP_006.tif",75,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",148,6,68.0013888888889
"K8_04_1_1_RFP_007.tif",176,"K8_04_2_1_GFP_007.tif",95,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",176,7,79.075
"K8_04_1_1_RFP_008.tif",212,"K8_04_2_1_GFP_008.tif",103,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",212,8,94.9077777777778
"K8_04_1_1_RFP_009.tif",228,"K8_04_2_1_GFP_009.tif",120,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",228,9,107.172222222222
"K8_04_1_1_RFP_010.tif",264,"K8_04_2_1_GFP_010.tif",132,1,"K08",NA,"NCIH1048","SCH-1473759",2.44e-09,"M","1_K08",264,10,120.036111111111
"K9_04_1_1_RFP_001.tif",16,"K9_04_2_1_GFP_001.tif",5,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",16,1,0
"K9_04_1_1_RFP_002.tif",63,"K9_04_2_1_GFP_002.tif",23,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",63,2,29.6888888888889
"K9_04_1_1_RFP_003.tif",77,"K9_04_2_1_GFP_003.tif",28,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",77,3,44.2602777777778
"K9_04_1_1_RFP_004.tif",96,"K9_04_2_1_GFP_004.tif",29,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",96,4,46.0336111111111
"K9_04_1_1_RFP_005.tif",100,"K9_04_2_1_GFP_005.tif",35,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",100,5,54.7341666666667
"K9_04_1_1_RFP_006.tif",129,"K9_04_2_1_GFP_006.tif",55,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",129,6,68.0013888888889
"K9_04_1_1_RFP_007.tif",160,"K9_04_2_1_GFP_007.tif",66,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",160,7,79.075
"K9_04_1_1_RFP_008.tif",219,"K9_04_2_1_GFP_008.tif",76,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",219,8,94.9077777777778
"K9_04_1_1_RFP_009.tif",235,"K9_04_2_1_GFP_009.tif",99,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",235,9,107.172222222222
"K9_04_1_1_RFP_010.tif",262,"K9_04_2_1_GFP_010.tif",93,1,"K09",NA,"NCIH1048","SCH-1473759",6.1e-10,"M","1_K09",262,10,120.036111111111
"K10_04_1_1_RFP_001.tif",11,"K10_04_2_1_GFP_001.tif",0,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",11,1,0
"K10_04_1_1_RFP_002.tif",33,"K10_04_2_1_GFP_002.tif",4,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",33,2,29.6888888888889
"K10_04_1_1_RFP_003.tif",49,"K10_04_2_1_GFP_003.tif",9,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",49,3,44.2602777777778
"K10_04_1_1_RFP_004.tif",56,"K10_04_2_1_GFP_004.tif",12,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",56,4,46.0336111111111
"K10_04_1_1_RFP_005.tif",52,"K10_04_2_1_GFP_005.tif",16,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",52,5,54.7341666666667
"K10_04_1_1_RFP_006.tif",86,"K10_04_2_1_GFP_006.tif",17,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",86,6,68.0013888888889
"K10_04_1_1_RFP_007.tif",87,"K10_04_2_1_GFP_007.tif",22,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",87,7,79.075
"K10_04_1_1_RFP_008.tif",130,"K10_04_2_1_GFP_008.tif",30,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",130,8,94.9077777777778
"K10_04_1_1_RFP_009.tif",172,"K10_04_2_1_GFP_009.tif",32,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",172,9,107.172222222222
"K10_04_1_1_RFP_010.tif",192,"K10_04_2_1_GFP_010.tif",36,1,"K10",NA,"NCIH1048","SCH-1473759",1.5e-10,"M","1_K10",192,10,120.036111111111
"K11_04_1_1_RFP_001.tif",26,"K11_04_2_1_GFP_001.tif",5,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",26,1,0
"K11_04_1_1_RFP_002.tif",62,"K11_04_2_1_GFP_002.tif",14,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",62,2,29.6888888888889
"K11_04_1_1_RFP_003.tif",77,"K11_04_2_1_GFP_003.tif",20,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",77,3,44.2602777777778
"K11_04_1_1_RFP_004.tif",74,"K11_04_2_1_GFP_004.tif",23,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",74,4,46.0336111111111
"K11_04_1_1_RFP_005.tif",94,"K11_04_2_1_GFP_005.tif",31,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",94,5,54.7341666666667
"K11_04_1_1_RFP_006.tif",116,"K11_04_2_1_GFP_006.tif",42,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",116,6,68.0013888888889
"K11_04_1_1_RFP_007.tif",138,"K11_04_2_1_GFP_007.tif",53,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",138,7,79.075
"K11_04_1_1_RFP_008.tif",189,"K11_04_2_1_GFP_008.tif",56,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",189,8,94.9077777777778
"K11_04_1_1_RFP_009.tif",226,"K11_04_2_1_GFP_009.tif",68,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",226,9,107.172222222222
"K11_04_1_1_RFP_010.tif",276,"K11_04_2_1_GFP_010.tif",66,1,"K11",NA,"NCIH1048","SCH-1473759",0,"M","1_K11",276,10,120.036111111111
"K12_04_1_1_RFP_001.tif",86,"K12_04_2_1_GFP_001.tif",13,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",86,1,0
"K12_04_1_1_RFP_002.tif",134,"K12_04_2_1_GFP_002.tif",29,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",134,2,29.6888888888889
"K12_04_1_1_RFP_003.tif",163,"K12_04_2_1_GFP_003.tif",48,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",163,3,44.2602777777778
"K12_04_1_1_RFP_004.tif",181,"K12_04_2_1_GFP_004.tif",54,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",181,4,46.0336111111111
"K12_04_1_1_RFP_005.tif",176,"K12_04_2_1_GFP_005.tif",67,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",176,5,54.7341666666667
"K12_04_1_1_RFP_006.tif",182,"K12_04_2_1_GFP_006.tif",78,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",182,6,68.0013888888889
"K12_04_1_1_RFP_007.tif",190,"K12_04_2_1_GFP_007.tif",92,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",190,7,79.075
"K12_04_1_1_RFP_008.tif",183,"K12_04_2_1_GFP_008.tif",78,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",183,8,94.9077777777778
"K12_04_1_1_RFP_009.tif",179,"K12_04_2_1_GFP_009.tif",84,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",179,9,107.172222222222
"K12_04_1_1_RFP_010.tif",174,"K12_04_2_1_GFP_010.tif",82,1,"K12",NA,"DMS53","SCH-1473759",1e-05,"M","1_K12",174,10,120.036111111111
"K13_04_1_1_RFP_001.tif",106,"K13_04_2_1_GFP_001.tif",6,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",106,1,0
"K13_04_1_1_RFP_002.tif",113,"K13_04_2_1_GFP_002.tif",5,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",113,2,29.6888888888889
"K13_04_1_1_RFP_003.tif",135,"K13_04_2_1_GFP_003.tif",12,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",135,3,44.2602777777778
"K13_04_1_1_RFP_004.tif",158,"K13_04_2_1_GFP_004.tif",10,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",158,4,46.0336111111111
"K13_04_1_1_RFP_005.tif",157,"K13_04_2_1_GFP_005.tif",11,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",157,5,54.7341666666667
"K13_04_1_1_RFP_006.tif",182,"K13_04_2_1_GFP_006.tif",16,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",182,6,68.0013888888889
"K13_04_1_1_RFP_007.tif",171,"K13_04_2_1_GFP_007.tif",35,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",171,7,79.075
"K13_04_1_1_RFP_008.tif",195,"K13_04_2_1_GFP_008.tif",32,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",195,8,94.9077777777778
"K13_04_1_1_RFP_009.tif",198,"K13_04_2_1_GFP_009.tif",40,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",198,9,107.172222222222
"K13_04_1_1_RFP_010.tif",192,"K13_04_2_1_GFP_010.tif",49,1,"K13",NA,"DMS53","SCH-1473759",2.5e-06,"M","1_K13",192,10,120.036111111111
"K14_04_1_1_RFP_001.tif",80,"K14_04_2_1_GFP_001.tif",4,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",80,1,0
"K14_04_1_1_RFP_002.tif",89,"K14_04_2_1_GFP_002.tif",2,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",89,2,29.6888888888889
"K14_04_1_1_RFP_003.tif",99,"K14_04_2_1_GFP_003.tif",4,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",99,3,44.2602777777778
"K14_04_1_1_RFP_004.tif",107,"K14_04_2_1_GFP_004.tif",3,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",107,4,46.0336111111111
"K14_04_1_1_RFP_005.tif",120,"K14_04_2_1_GFP_005.tif",6,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",120,5,54.7341666666667
"K14_04_1_1_RFP_006.tif",136,"K14_04_2_1_GFP_006.tif",11,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",136,6,68.0013888888889
"K14_04_1_1_RFP_007.tif",171,"K14_04_2_1_GFP_007.tif",24,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",171,7,79.075
"K14_04_1_1_RFP_008.tif",205,"K14_04_2_1_GFP_008.tif",37,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",205,8,94.9077777777778
"K14_04_1_1_RFP_009.tif",229,"K14_04_2_1_GFP_009.tif",55,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",229,9,107.172222222222
"K14_04_1_1_RFP_010.tif",251,"K14_04_2_1_GFP_010.tif",59,1,"K14",NA,"DMS53","SCH-1473759",6.25e-07,"M","1_K14",251,10,120.036111111111
"K15_04_1_1_RFP_001.tif",102,"K15_04_2_1_GFP_001.tif",14,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",102,1,0
"K15_04_1_1_RFP_002.tif",106,"K15_04_2_1_GFP_002.tif",5,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",106,2,29.6888888888889
"K15_04_1_1_RFP_003.tif",112,"K15_04_2_1_GFP_003.tif",9,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",112,3,44.2602777777778
"K15_04_1_1_RFP_004.tif",103,"K15_04_2_1_GFP_004.tif",11,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",103,4,46.0336111111111
"K15_04_1_1_RFP_005.tif",129,"K15_04_2_1_GFP_005.tif",12,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",129,5,54.7341666666667
"K15_04_1_1_RFP_006.tif",139,"K15_04_2_1_GFP_006.tif",17,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",139,6,68.0013888888889
"K15_04_1_1_RFP_007.tif",180,"K15_04_2_1_GFP_007.tif",27,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",180,7,79.075
"K15_04_1_1_RFP_008.tif",261,"K15_04_2_1_GFP_008.tif",40,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",261,8,94.9077777777778
"K15_04_1_1_RFP_009.tif",287,"K15_04_2_1_GFP_009.tif",48,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",287,9,107.172222222222
"K15_04_1_1_RFP_010.tif",321,"K15_04_2_1_GFP_010.tif",61,1,"K15",NA,"DMS53","SCH-1473759",1.5625e-07,"M","1_K15",321,10,120.036111111111
"K16_04_1_1_RFP_001.tif",118,"K16_04_2_1_GFP_001.tif",6,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",118,1,0
"K16_04_1_1_RFP_002.tif",89,"K16_04_2_1_GFP_002.tif",11,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",89,2,29.6888888888889
"K16_04_1_1_RFP_003.tif",91,"K16_04_2_1_GFP_003.tif",13,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",91,3,44.2602777777778
"K16_04_1_1_RFP_004.tif",99,"K16_04_2_1_GFP_004.tif",13,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",99,4,46.0336111111111
"K16_04_1_1_RFP_005.tif",96,"K16_04_2_1_GFP_005.tif",15,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",96,5,54.7341666666667
"K16_04_1_1_RFP_006.tif",135,"K16_04_2_1_GFP_006.tif",22,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",135,6,68.0013888888889
"K16_04_1_1_RFP_007.tif",147,"K16_04_2_1_GFP_007.tif",27,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",147,7,79.075
"K16_04_1_1_RFP_008.tif",211,"K16_04_2_1_GFP_008.tif",45,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",211,8,94.9077777777778
"K16_04_1_1_RFP_009.tif",248,"K16_04_2_1_GFP_009.tif",58,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",248,9,107.172222222222
"K16_04_1_1_RFP_010.tif",269,"K16_04_2_1_GFP_010.tif",74,1,"K16",NA,"DMS53","SCH-1473759",3.90625e-08,"M","1_K16",269,10,120.036111111111
"K17_04_1_1_RFP_001.tif",94,"K17_04_2_1_GFP_001.tif",8,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",94,1,0
"K17_04_1_1_RFP_002.tif",76,"K17_04_2_1_GFP_002.tif",8,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",76,2,29.6888888888889
"K17_04_1_1_RFP_003.tif",64,"K17_04_2_1_GFP_003.tif",13,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",64,3,44.2602777777778
"K17_04_1_1_RFP_004.tif",85,"K17_04_2_1_GFP_004.tif",11,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",85,4,46.0336111111111
"K17_04_1_1_RFP_005.tif",81,"K17_04_2_1_GFP_005.tif",12,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",81,5,54.7341666666667
"K17_04_1_1_RFP_006.tif",111,"K17_04_2_1_GFP_006.tif",13,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",111,6,68.0013888888889
"K17_04_1_1_RFP_007.tif",145,"K17_04_2_1_GFP_007.tif",22,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",145,7,79.075
"K17_04_1_1_RFP_008.tif",224,"K17_04_2_1_GFP_008.tif",37,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",224,8,94.9077777777778
"K17_04_1_1_RFP_009.tif",262,"K17_04_2_1_GFP_009.tif",59,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",262,9,107.172222222222
"K17_04_1_1_RFP_010.tif",280,"K17_04_2_1_GFP_010.tif",67,1,"K17",NA,"DMS53","SCH-1473759",9.765e-09,"M","1_K17",280,10,120.036111111111
"K18_04_1_1_RFP_001.tif",74,"K18_04_2_1_GFP_001.tif",5,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",74,1,0
"K18_04_1_1_RFP_002.tif",65,"K18_04_2_1_GFP_002.tif",1,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",65,2,29.6888888888889
"K18_04_1_1_RFP_003.tif",86,"K18_04_2_1_GFP_003.tif",4,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",86,3,44.2602777777778
"K18_04_1_1_RFP_004.tif",87,"K18_04_2_1_GFP_004.tif",4,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",87,4,46.0336111111111
"K18_04_1_1_RFP_005.tif",95,"K18_04_2_1_GFP_005.tif",5,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",95,5,54.7341666666667
"K18_04_1_1_RFP_006.tif",128,"K18_04_2_1_GFP_006.tif",6,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",128,6,68.0013888888889
"K18_04_1_1_RFP_007.tif",156,"K18_04_2_1_GFP_007.tif",18,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",156,7,79.075
"K18_04_1_1_RFP_008.tif",246,"K18_04_2_1_GFP_008.tif",18,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",246,8,94.9077777777778
"K18_04_1_1_RFP_009.tif",297,"K18_04_2_1_GFP_009.tif",28,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",297,9,107.172222222222
"K18_04_1_1_RFP_010.tif",363,"K18_04_2_1_GFP_010.tif",25,1,"K18",NA,"DMS53","SCH-1473759",2.44e-09,"M","1_K18",363,10,120.036111111111
"K19_04_1_1_RFP_001.tif",96,"K19_04_2_1_GFP_001.tif",3,1,"K19",NA,"DMS53","SCH-1473759",6.1e-10,"M","1_K19",96,1,0
"K19_04_1_1_RFP_002.tif",69,"K19_04_2_1_GFP_002.tif",3,1,"K19",NA,"DMS53","SCH-1473759",6.1e-10,"M","1_K19",69,2,29.6888888888889
"K19_04_1_1_RFP_003.tif",77,"K19_04_2_1_GFP_003.tif",8,1,"K19",NA,"DMS53","SCH-1473759",6.1e-10,"M","1_K19",77,3,44.2602777777778
