upid,well,cell.count,time,cell.line,drug1,drug1.conc,drug1.units
model_H841_k3d_iter_100,B02,241.519,93.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,241.384,94.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,241.25,94.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,241.116,94.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.981,94.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.847,95.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.713,95.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.579,95.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.445,95.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.311,96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.177,96.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,240.043,96.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.909,96.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.776,96.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.642,97.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.509,97.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.375,97.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.242,97.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,239.108,98.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.975,98.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.842,98.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.709,98.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.576,99.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.443,99.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.31,99.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.177,99.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,238.045,100.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.912,100.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.779,100.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.647,100.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.514,101.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.382,101.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.25,101.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,237.117,101.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.985,102,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.853,102.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.721,102.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.589,102.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.457,102.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.325,103.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.194,103.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,236.062,103.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.93,103.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.799,104.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.667,104.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.536,104.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.405,104.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.274,105.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.142,105.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,235.011,105.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.88,105.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.749,106.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.618,106.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.487,106.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.357,106.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.226,107.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,234.095,107.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.965,107.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.834,107.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.704,108,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.574,108.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.443,108.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.313,108.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.183,108.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,233.053,109.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.923,109.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.793,109.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.663,109.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.533,110.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.404,110.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.274,110.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.145,110.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,232.015,111.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.886,111.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.756,111.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.627,111.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.498,112.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.369,112.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.24,112.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,231.111,112.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.982,113.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.853,113.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.724,113.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.595,113.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.466,114,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.338,114.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.209,114.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,230.081,114.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.953,114.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.824,115.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.696,115.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.568,115.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.44,115.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.312,116.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.184,116.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,229.056,116.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.928,116.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.8,117.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.672,117.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.545,117.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.417,117.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.29,118.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.162,118.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,228.035,118.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.908,118.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.78,119.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.653,119.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.526,119.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.399,119.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,B02,227.272,120,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,300.02,0,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.852,0.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.683,0.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.516,0.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.348,0.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.18,1.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,299.012,1.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.845,1.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.677,1.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.51,2.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.342,2.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.175,2.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,298.008,2.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.841,3.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.674,3.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.507,3.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.34,3.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.173,4.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,297.006,4.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.84,4.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.673,4.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.507,5.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.341,5.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.175,5.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,296.008,5.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.842,6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.676,6.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.511,6.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.345,6.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.179,6.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,295.014,7.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.848,7.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.683,7.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.517,7.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.352,8.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.187,8.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,294.022,8.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.857,8.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.692,9.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.527,9.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.362,9.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.198,9.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,293.033,10.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.869,10.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.705,10.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.54,10.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.376,11.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.212,11.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,292.048,11.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.884,11.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.72,12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.556,12.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.393,12.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.229,12.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,291.066,12.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.902,13.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.739,13.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.576,13.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.413,13.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.25,14.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,290.087,14.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.924,14.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.761,14.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.598,15.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.436,15.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.273,15.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,289.111,15.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.948,16.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.786,16.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.624,16.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.462,16.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.3,17.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,288.138,17.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.976,17.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.814,17.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.653,18,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.491,18.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.33,18.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.168,18.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,287.007,18.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.846,19.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.685,19.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.524,19.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.363,19.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.202,20.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,286.041,20.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.88,20.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.72,20.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.559,21.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.399,21.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.238,21.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,285.078,21.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.918,22.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.758,22.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.598,22.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.438,22.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.278,23.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,284.118,23.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.958,23.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.799,23.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.639,24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.48,24.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.321,24.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.161,24.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,283.002,24.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.843,25.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.684,25.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.525,25.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.366,25.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.208,26.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,282.049,26.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.89,26.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.732,26.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.574,27.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.415,27.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.257,27.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,281.099,27.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.941,28.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.783,28.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.625,28.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.467,28.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.31,29.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,280.152,29.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.994,29.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.837,29.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.68,30,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.522,30.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.365,30.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.208,30.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,279.051,30.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.894,31.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.737,31.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.58,31.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.424,31.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.267,32.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,278.11,32.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.954,32.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.798,32.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.641,33.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.485,33.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.329,33.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.173,33.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,277.017,34.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.861,34.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.705,34.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.55,34.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.394,35.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.239,35.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,276.083,35.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.928,35.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.773,36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.617,36.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.462,36.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.307,36.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,275.152,36.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.998,37.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.843,37.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.688,37.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.533,37.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.379,38.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.224,38.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,274.07,38.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.916,38.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.762,39.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.608,39.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.454,39.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.3,39.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,273.146,40.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.992,40.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.838,40.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.685,40.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.531,41.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.378,41.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.224,41.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,272.071,41.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.918,42,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.765,42.24,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.612,42.48,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.459,42.72,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.306,42.96,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271.153,43.2,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,271,43.44,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.848,43.68,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.695,43.92,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.543,44.16,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.39,44.4,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.238,44.64,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,270.086,44.88,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.934,45.12,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.782,45.36,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.63,45.6,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.478,45.84,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.326,46.08,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.174,46.32,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,269.023,46.56,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.871,46.8,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.72,47.04,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.568,47.28,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.417,47.52,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.266,47.76,NCIH1048,TAK-901,1e-05,M
model_H841_k3d_iter_100,C02,268.115,48,NCIH1048,TAK-901,1e-05,M
