,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
1982,53095,26.253055555555555,H1048,L21,DMSO,0.0,M,10.879838040837946
1983,61624,46.344722222222224,H1048,L21,DMSO,0.0,M,11.0288066840328
1984,63629,63.404722222222226,H1048,L21,DMSO,0.0,M,11.060824620246043
1985,76316,76.0672222222222,H1048,L21,DMSO,0.0,M,11.2426378938472
1986,68142,90.6525,H1048,L21,DMSO,0.0,M,11.1293490421197
1987,75222,109.27472222222221,H1048,L21,DMSO,0.0,M,11.22819902034408
1988,77682,120.85305555555556,H1048,L21,DMSO,0.0,M,11.260378849286704
1989,92000,139.8225,H1048,L21,DMSO,0.0,M,11.429543856031176
1990,6505,0.0,H1048,L22,DMSO,0.0,M,8.780326390946605
1991,8602,14.944444444444445,H1048,L22,DMSO,0.0,M,9.05975001334368
1992,12136,26.253055555555555,H1048,L22,DMSO,0.0,M,9.403931521028367
1993,10819,46.344722222222224,H1048,L22,DMSO,0.0,M,9.289059126687574
1994,9074,63.404722222222226,H1048,L22,DMSO,0.0,M,9.113168460223909
1995,13695,76.0672222222222,H1048,L22,DMSO,0.0,M,9.524786081697178
1996,10980,90.6525,H1048,L22,DMSO,0.0,M,9.303830715063519
1997,11201,109.27472222222221,H1048,L22,DMSO,0.0,M,9.323758339011741
1998,14243,120.85305555555556,H1048,L22,DMSO,0.0,M,9.564020836934588
1999,11424,139.8225,H1048,L22,DMSO,0.0,M,9.343471684579363
2000,12216,0.0,H1048,M03,SNS-314,1e-05,M,9.410501846898466
2001,14269,14.944444444444445,H1048,M03,SNS-314,1e-05,M,9.565844630930576
2002,17520,26.253055555555555,H1048,M03,SNS-314,1e-05,M,9.771098364490383
2003,16715,46.344722222222224,H1048,M03,SNS-314,1e-05,M,9.7240617988542
2004,14743,63.404722222222226,H1048,M03,SNS-314,1e-05,M,9.59852367284982
2005,11883,76.0672222222222,H1048,M03,SNS-314,1e-05,M,9.382864086290027
2006,10179,90.6525,H1048,M03,SNS-314,1e-05,M,9.22808205345234
2007,8207,109.27472222222221,H1048,M03,SNS-314,1e-05,M,9.012742727629712
2008,7766,120.85305555555556,H1048,M03,SNS-314,1e-05,M,8.957510510291613
2009,4743,139.8225,H1048,M03,SNS-314,1e-05,M,8.464425125877582
2010,13085,0.0,H1048,M04,SNS-314,2.5e-06,M,9.479221814964246
2011,19006,14.944444444444445,H1048,M04,SNS-314,2.5e-06,M,9.852509997771259
2012,20711,26.253055555555555,H1048,M04,SNS-314,2.5e-06,M,9.938420239076152
2013,16260,46.344722222222224,H1048,M04,SNS-314,2.5e-06,M,9.696463383101802
2014,14624,63.404722222222226,H1048,M04,SNS-314,2.5e-06,M,9.59041929369393
2015,12207,76.0672222222222,H1048,M04,SNS-314,2.5e-06,M,9.409764836669801
2016,9432,90.6525,H1048,M04,SNS-314,2.5e-06,M,9.151863442217207
2017,6835,109.27472222222221,H1048,M04,SNS-314,2.5e-06,M,8.82981174915805
2018,9523,120.85305555555556,H1048,M04,SNS-314,2.5e-06,M,9.161465204194048
2019,9343,139.8225,H1048,M04,SNS-314,2.5e-06,M,9.142382678792957
2020,21595,0.0,H1048,M05,SNS-314,6.25e-07,M,9.980217085394804
2021,23172,14.944444444444445,H1048,M05,SNS-314,6.25e-07,M,10.050699932216515
2022,37163,26.253055555555555,H1048,M05,SNS-314,6.25e-07,M,10.523068921638984
2023,27799,46.344722222222224,H1048,M05,SNS-314,6.25e-07,M,10.232755327808727
2024,25707,63.404722222222226,H1048,M05,SNS-314,6.25e-07,M,10.154518607337227
2025,29555,76.0672222222222,H1048,M05,SNS-314,6.25e-07,M,10.29400821325847
2026,24953,90.6525,H1048,M05,SNS-314,6.25e-07,M,10.124749334432321
2027,18346,109.27472222222221,H1048,M05,SNS-314,6.25e-07,M,9.817166846069599
2028,22230,120.85305555555556,H1048,M05,SNS-314,6.25e-07,M,10.009198006958243
2029,16272,139.8225,H1048,M05,SNS-314,6.25e-07,M,9.697201118288339
2030,22408,0.0,H1048,M06,SNS-314,1.56e-07,M,10.017173316939942
2031,25473,14.944444444444445,H1048,M06,SNS-314,1.56e-07,M,10.145374346667474
2032,31660,26.253055555555555,H1048,M06,SNS-314,1.56e-07,M,10.362809333435004
2033,26884,46.344722222222224,H1048,M06,SNS-314,1.56e-07,M,10.199286593089855
2034,25278,63.404722222222226,H1048,M06,SNS-314,1.56e-07,M,10.137689731207074
2035,16486,76.0672222222222,H1048,M06,SNS-314,1.56e-07,M,9.710266814873172
2036,15295,90.6525,H1048,M06,SNS-314,1.56e-07,M,9.635281256585005
2037,13918,109.27472222222221,H1048,M06,SNS-314,1.56e-07,M,9.540938245404796
2038,13654,120.85305555555556,H1048,M06,SNS-314,1.56e-07,M,9.521787797978225
2039,11311,139.8225,H1048,M06,SNS-314,1.56e-07,M,9.33353098253138
2040,17628,0.0,H1048,M07,SNS-314,3.91e-08,M,9.777243825961877
2041,34644,14.944444444444445,H1048,M07,SNS-314,3.91e-08,M,10.452879829450936
2042,38510,26.253055555555555,H1048,M07,SNS-314,3.91e-08,M,10.558673226808953
2043,41081,46.344722222222224,H1048,M07,SNS-314,3.91e-08,M,10.623301006492076
2044,33143,63.404722222222226,H1048,M07,SNS-314,3.91e-08,M,10.408586811928672
2045,25972,76.0672222222222,H1048,M07,SNS-314,3.91e-08,M,10.164774313628376
2046,22223,90.6525,H1048,M07,SNS-314,3.91e-08,M,10.008883067581467
2047,22302,109.27472222222221,H1048,M07,SNS-314,3.91e-08,M,10.012431639525307
2048,20501,120.85305555555556,H1048,M07,SNS-314,3.91e-08,M,9.928228944424577
2049,21147,139.8225,H1048,M07,SNS-314,3.91e-08,M,9.959253330441983
2050,25111,0.0,H1048,M08,SNS-314,9.77e-09,M,10.131061276129651
2051,33979,14.944444444444445,H1048,M08,SNS-314,9.77e-09,M,10.433497965716953
2052,41492,26.253055555555555,H1048,M08,SNS-314,9.77e-09,M,10.633255916551716
2053,29416,46.344722222222224,H1048,M08,SNS-314,9.77e-09,M,10.289294022981107
2054,34546,63.404722222222226,H1048,M08,SNS-314,9.77e-09,M,10.45004704825323
2055,28588,76.0672222222222,H1048,M08,SNS-314,9.77e-09,M,10.26074232833987
2056,23149,90.6525,H1048,M08,SNS-314,9.77e-09,M,10.049706862037104
2057,19269,109.27472222222221,H1048,M08,SNS-314,9.77e-09,M,9.866252865925905
2058,23151,120.85305555555556,H1048,M08,SNS-314,9.77e-09,M,10.049793255125714
2059,21279,139.8225,H1048,M08,SNS-314,9.77e-09,M,9.965475949870195
2060,24315,0.0,H1048,M09,SNS-314,2.44e-09,M,10.098848722837888
2061,34163,14.944444444444445,H1048,M09,SNS-314,2.44e-09,M,10.438898466060433
2062,42799,26.253055555555555,H1048,M09,SNS-314,2.44e-09,M,10.664270016810953
2063,47922,46.344722222222224,H1048,M09,SNS-314,2.44e-09,M,10.777329968145445
2064,51439,63.404722222222226,H1048,M09,SNS-314,2.44e-09,M,10.848151918598123
2065,43464,76.0672222222222,H1048,M09,SNS-314,2.44e-09,M,10.67968828823136
2066,47457,90.6525,H1048,M09,SNS-314,2.44e-09,M,10.767579316866687
2067,51178,109.27472222222221,H1048,M09,SNS-314,2.44e-09,M,10.843065031185471
2068,45110,120.85305555555556,H1048,M09,SNS-314,2.44e-09,M,10.71685923040244
2069,36224,139.8225,H1048,M09,SNS-314,2.44e-09,M,10.497477161562855
2070,18697,0.0,H1048,M10,SNS-314,6.1e-10,M,9.836118362165276
2071,25357,14.944444444444445,H1048,M10,SNS-314,6.1e-10,M,10.140810105023608
2072,39554,26.253055555555555,H1048,M10,SNS-314,6.1e-10,M,10.585422105881973
2073,38915,46.344722222222224,H1048,M10,SNS-314,6.1e-10,M,10.569135059393489
2074,32032,63.404722222222226,H1048,M10,SNS-314,6.1e-10,M,10.374490682114947
2075,30158,76.0672222222222,H1048,M10,SNS-314,6.1e-10,M,10.314205506925743
2076,33412,90.6525,H1048,M10,SNS-314,6.1e-10,M,10.416670395875798
2077,27307,109.27472222222221,H1048,M10,SNS-314,6.1e-10,M,10.214898358561971
2078,30487,120.85305555555556,H1048,M10,SNS-314,6.1e-10,M,10.32505564222569
2079,29703,139.8225,H1048,M10,SNS-314,6.1e-10,M,10.299003329790624
2080,20235,0.0,H1048,M11,SNS-314,1.53e-10,M,9.915169057309962
2081,36940,14.944444444444445,H1048,M11,SNS-314,1.53e-10,M,10.517050253753233
2082,47645,26.253055555555555,H1048,M11,SNS-314,1.53e-10,M,10.771532971782285
2083,48828,46.344722222222224,H1048,M11,SNS-314,1.53e-10,M,10.79605919778969
2084,59572,63.404722222222226,H1048,M11,SNS-314,1.53e-10,M,10.994940944005759
2085,67873,76.0672222222222,H1048,M11,SNS-314,1.53e-10,M,11.12539359087209
2086,67391,90.6525,H1048,M11,SNS-314,1.53e-10,M,11.118266756827051
2087,59046,109.27472222222221,H1048,M11,SNS-314,1.53e-10,M,10.98607208012704
2088,67876,120.85305555555556,H1048,M11,SNS-314,1.53e-10,M,11.125437790092716
2089,71657,139.8225,H1048,M11,SNS-314,1.53e-10,M,11.179646125623133
2090,20474,0.0,H1048,M12,SNS-314,0.0,M,9.926911067479717
2091,28464,14.944444444444445,H1048,M12,SNS-314,0.0,M,10.256395409905616
2092,30900,26.253055555555555,H1048,M12,SNS-314,0.0,M,10.338511462885837
2093,33088,46.344722222222224,H1048,M12,SNS-314,0.0,M,10.406925957868099
2094,33368,63.404722222222226,H1048,M12,SNS-314,0.0,M,10.41535263587678
2095,36300,76.0672222222222,H1048,M12,SNS-314,0.0,M,10.499573020252942
2096,28679,90.6525,H1048,M12,SNS-314,0.0,M,10.263920426602184
2097,27645,109.27472222222221,H1048,M12,SNS-314,0.0,M,10.227200158772034
2098,26649,120.85305555555556,H1048,M12,SNS-314,0.0,M,10.190506905437813
2099,29955,139.8225,H1048,M12,SNS-314,0.0,M,10.307451534518023
2100,25816,0.0,H1048,M13,DMSO,0.0,M,10.158749733731797
2101,41503,14.944444444444445,H1048,M13,DMSO,0.0,M,10.633520992762682
2102,51017,26.253055555555555,H1048,M13,DMSO,0.0,M,10.839914189496584
2103,48164,46.344722222222224,H1048,M13,DMSO,0.0,M,10.782367133012109
2104,60983,63.404722222222226,H1048,M13,DMSO,0.0,M,11.018350415789996
2105,62930,76.0672222222222,H1048,M13,DMSO,0.0,M,11.049778276520977
2106,66949,90.6525,H1048,M13,DMSO,0.0,M,11.111686414487977
2107,65962,109.27472222222221,H1048,M13,DMSO,0.0,M,11.096834097620764
2108,69424,120.85305555555556,H1048,M13,DMSO,0.0,M,11.147987908038132
2109,73767,139.8225,H1048,M13,DMSO,0.0,M,11.208666756113644
2110,23651,0.0,H1048,M14,DMSO,0.0,M,10.071160676324263
2111,37388,14.944444444444445,H1048,M14,DMSO,0.0,M,10.529105076302473
2112,46268,26.253055555555555,H1048,M14,DMSO,0.0,M,10.742205856415293
2113,43778,46.344722222222224,H1048,M14,DMSO,0.0,M,10.6868866870731
2114,47094,63.404722222222226,H1048,M14,DMSO,0.0,M,10.759900883354867
2115,39736,76.0672222222222,H1048,M14,DMSO,0.0,M,10.590012856787189
2116,41703,90.6525,H1048,M14,DMSO,0.0,M,10.638328347645203
2117,40922,109.27472222222221,H1048,M14,DMSO,0.0,M,10.619423094726503
2118,39129,120.85305555555556,H1048,M14,DMSO,0.0,M,10.574619159038392
2119,40064,139.8225,H1048,M14,DMSO,0.0,M,10.59823345445977
2120,31294,0.0,H1048,M15,DMSO,0.0,M,10.351181664862002
2121,42118,14.944444444444445,H1048,M15,DMSO,0.0,M,10.648230481739725
2122,56685,26.253055555555555,H1048,M15,DMSO,0.0,M,10.9452649044517
2123,61551,46.344722222222224,H1048,M15,DMSO,0.0,M,11.027621378434317
2124,76617,63.404722222222226,H1048,M15,DMSO,0.0,M,11.246574263220275
2125,67355,76.0672222222222,H1048,M15,DMSO,0.0,M,11.117732418132668
2126,63448,90.6525,H1048,M15,DMSO,0.0,M,11.057975951763156
2127,68960,109.27472222222221,H1048,M15,DMSO,0.0,M,11.141281905337577
2128,73255,120.85305555555556,H1048,M15,DMSO,0.0,M,11.201701783935412
2129,72309,139.8225,H1048,M15,DMSO,0.0,M,11.1887038817275
2130,21551,0.0,H1048,M16,DMSO,0.0,M,9.978177498167572
2131,30505,14.944444444444445,H1048,M16,DMSO,0.0,M,10.325645883585954
2132,36140,26.253055555555555,H1048,M16,DMSO,0.0,M,10.49515556414622
2133,34721,46.344722222222224,H1048,M16,DMSO,0.0,M,10.45509997020284
2134,39300,63.404722222222226,H1048,M16,DMSO,0.0,M,10.578979797857352
2135,34109,76.0672222222222,H1048,M16,DMSO,0.0,M,10.43731655806708
2136,28837,90.6525,H1048,M16,DMSO,0.0,M,10.2694145637968
2137,31582,109.27472222222221,H1048,M16,DMSO,0.0,M,10.360342617026587
2138,29691,120.85305555555556,H1048,M16,DMSO,0.0,M,10.298599248564802
2139,25498,139.8225,H1048,M16,DMSO,0.0,M,10.146355296698069
2140,29565,0.0,H1048,M17,DMSO,0.0,M,10.29434650825493
2141,42903,14.944444444444445,H1048,M17,DMSO,0.0,M,10.666697032541043
2142,47326,26.253055555555555,H1048,M17,DMSO,0.0,M,10.764815106334996
2143,57101,46.344722222222224,H1048,M17,DMSO,0.0,M,10.9525769086256
2144,61555,63.404722222222226,H1048,M17,DMSO,0.0,M,11.027686363081717
2145,66393,76.0672222222222,H1048,M17,DMSO,0.0,M,11.10334690822052
2146,68342,90.6525,H1048,M17,DMSO,0.0,M,11.132279790678576
2147,79512,109.27472222222221,H1048,M17,DMSO,0.0,M,11.283663232647841
2148,73328,120.85305555555556,H1048,M17,DMSO,0.0,M,11.202697806748905
2149,74930,139.8225,H1048,M17,DMSO,0.0,M,11.224309623358355
2150,20855,0.0,H1048,M18,DMSO,0.0,M,9.945349006631046
2151,31034,14.944444444444445,H1048,M18,DMSO,0.0,M,10.34283865664343
2152,37719,26.253055555555555,H1048,M18,DMSO,0.0,M,10.537919225261293
2153,36822,46.344722222222224,H1048,M18,DMSO,0.0,M,10.513850771617152
2154,41407,63.404722222222226,H1048,M18,DMSO,0.0,M,10.631205227646236
2155,39889,76.0672222222222,H1048,M18,DMSO,0.0,M,10.593855875645636
2156,36072,90.6525,H1048,M18,DMSO,0.0,M,10.49327222010092
2157,34558,109.27472222222221,H1048,M18,DMSO,0.0,M,10.450394350873069
2158,34328,120.85305555555556,H1048,M18,DMSO,0.0,M,10.44371662667136
2159,32602,139.8225,H1048,M18,DMSO,0.0,M,10.392128915166236
2160,24430,0.0,H1048,M19,DMSO,0.0,M,10.103567164251784
2161,38428,14.944444444444445,H1048,M19,DMSO,0.0,M,10.556541639529627
2162,50028,26.253055555555555,H1048,M19,DMSO,0.0,M,10.820338127668798
2163,53175,46.344722222222224,H1048,M19,DMSO,0.0,M,10.881343640068438
2164,59529,63.404722222222226,H1048,M19,DMSO,0.0,M,10.994218867753363
2165,60436,76.0672222222222,H1048,M19,DMSO,0.0,M,11.009340232859733
2166,64982,90.6525,H1048,M19,DMSO,0.0,M,11.081865587450576
2167,59061,109.27472222222221,H1048,M19,DMSO,0.0,M,10.986326087088196
2168,62805,120.85305555555556,H1048,M19,DMSO,0.0,M,11.047789967121354
2169,57647,139.8225,H1048,M19,DMSO,0.0,M,10.962093486181855
2170,15730,0.0,H1048,M20,DMSO,0.0,M,9.663324996052324
2171,29102,14.944444444444445,H1048,M20,DMSO,0.0,M,10.278562179320225
2172,30582,26.253055555555555,H1048,M20,DMSO,0.0,M,10.328166879568096
2173,29252,46.344722222222224,H1048,M20,DMSO,0.0,M,10.28370322639084
2174,30276,63.404722222222226,H1048,M20,DMSO,0.0,M,10.318110598429056
2175,30477,76.0672222222222,H1048,M20,DMSO,0.0,M,10.324727579759656
2176,27052,90.6525,H1048,M20,DMSO,0.0,M,10.20551621869483
2177,28066,109.27472222222221,H1048,M20,DMSO,0.0,M,10.24231415831108
2178,29014,120.85305555555556,H1048,M20,DMSO,0.0,M,10.275533751098848
2179,25983,139.8225,H1048,M20,DMSO,0.0,M,10.165197756999154
2180,23608,0.0,H1048,M21,DMSO,0.0,M,10.069340916622776
2181,36386,14.944444444444445,H1048,M21,DMSO,0.0,M,10.501939364256751
2182,52302,26.253055555555555,H1048,M21,DMSO,0.0,M,10.864789890239631
2183,53131,46.344722222222224,H1048,M21,DMSO,0.0,M,10.880515841025813
2184,56603,63.404722222222226,H1048,M21,DMSO,0.0,M,10.943817266320208
2185,67055,76.0672222222222,H1048,M21,DMSO,0.0,M,11.11326845714504
2186,64568,90.6525,H1048,M21,DMSO,0.0,M,11.075474211004208
2187,68026,109.27472222222221,H1048,M21,DMSO,0.0,M,11.127645264021163
2188,63393,120.85305555555556,H1048,M21,DMSO,0.0,M,11.057108724235036
2189,72231,139.8225,H1048,M21,DMSO,0.0,M,11.187624595611936
2190,7707,0.0,H1048,M22,DMSO,0.0,M,8.949884285777994
2191,5456,14.944444444444445,H1048,M22,DMSO,0.0,M,8.604471199523298
2192,5596,26.253055555555555,H1048,M22,DMSO,0.0,M,8.629807335785372
2193,8142,46.344722222222224,H1048,M22,DMSO,0.0,M,9.004791129062925
2194,8042,63.404722222222226,H1048,M22,DMSO,0.0,M,8.992433087457217
2195,9309,76.0672222222222,H1048,M22,DMSO,0.0,M,9.13873695311649
2196,10658,90.6525,H1048,M22,DMSO,0.0,M,9.274066062856727
2197,9993,109.27472222222221,H1048,M22,DMSO,0.0,M,9.209640126861787
2198,10245,120.85305555555556,H1048,M22,DMSO,0.0,M,9.234545060673
2199,10463,139.8225,H1048,M22,DMSO,0.0,M,9.255600503381046
2200,8952,0.0,H1048,N03,SNS-314,1e-05,M,9.09963224999176
2201,13456,14.944444444444445,H1048,N03,SNS-314,1e-05,M,9.507180382212727
2202,16233,26.253055555555555,H1048,N03,SNS-314,1e-05,M,9.694801486310846
2203,16515,46.344722222222224,H1048,N03,SNS-314,1e-05,M,9.712024337824891
2204,14065,63.404722222222226,H1048,N03,SNS-314,1e-05,M,9.551444720923957
2205,11008,76.0672222222222,H1048,N03,SNS-314,1e-05,M,9.306377560173123
2206,8546,90.6525,H1048,N03,SNS-314,1e-05,M,9.05321861620397
2207,6433,109.27472222222221,H1048,N03,SNS-314,1e-05,M,8.769196271411001
2208,6633,120.85305555555556,H1048,N03,SNS-314,1e-05,M,8.799812469525557
2209,5247,139.8225,H1048,N03,SNS-314,1e-05,M,8.565411763686711
2210,11821,0.0,H1048,N04,SNS-314,2.5e-06,M,9.377632889750377
2211,16640,14.944444444444445,H1048,N04,SNS-314,2.5e-06,M,9.719564714375199
2212,18822,26.253055555555555,H1048,N04,SNS-314,2.5e-06,M,9.842781677418733
2213,16682,46.344722222222224,H1048,N04,SNS-314,2.5e-06,M,9.722085572801557
2214,14616,63.404722222222226,H1048,N04,SNS-314,2.5e-06,M,9.589872098057842
2215,8850,76.0672222222222,H1048,N04,SNS-314,2.5e-06,M,9.088172738001974
2216,8288,90.6525,H1048,N04,SNS-314,2.5e-06,M,9.022563964499264
2217,4227,109.27472222222221,H1048,N04,SNS-314,2.5e-06,M,8.34924780056679
2218,7538,120.85305555555556,H1048,N04,SNS-314,2.5e-06,M,8.92771217382708
2219,6414,139.8225,H1048,N04,SNS-314,2.5e-06,M,8.7662383802531
2220,22697,0.0,H1048,N05,SNS-314,6.25e-07,M,10.02998803614547
2221,31273,14.944444444444445,H1048,N05,SNS-314,6.25e-07,M,10.350510384449368
2222,28810,26.253055555555555,H1048,N05,SNS-314,6.25e-07,M,10.268477828078574
2223,29274,46.344722222222224,H1048,N05,SNS-314,6.25e-07,M,10.284455029043892
2224,22612,63.404722222222226,H1048,N05,SNS-314,6.25e-07,M,10.02623601779518
2225,24762,76.0672222222222,H1048,N05,SNS-314,6.25e-07,M,10.117065498980637
2226,19629,90.6525,H1048,N05,SNS-314,6.25e-07,M,9.884763343537848
2227,17543,109.27472222222221,H1048,N05,SNS-314,6.25e-07,M,9.772410288929184
2228,15714,120.85305555555556,H1048,N05,SNS-314,6.25e-07,M,9.662307313735765
2229,13393,139.8225,H1048,N05,SNS-314,6.25e-07,M,9.502487461387123
2230,18593,0.0,H1048,N06,SNS-314,1.56e-07,M,9.830540444780064
2231,20350,14.944444444444445,H1048,N06,SNS-314,1.56e-07,M,9.920836190870741
2232,21877,26.253055555555555,H1048,N06,SNS-314,1.56e-07,M,9.993191135617908
2233,22022,46.344722222222224,H1048,N06,SNS-314,1.56e-07,M,9.999797232673536
2234,18546,63.404722222222226,H1048,N06,SNS-314,1.56e-07,M,9.828009411360169
2235,17943,76.0672222222222,H1048,N06,SNS-314,1.56e-07,M,9.794955345712667
2236,15214,90.6525,H1048,N06,SNS-314,1.56e-07,M,9.629971335557249
2237,13463,109.27472222222221,H1048,N06,SNS-314,1.56e-07,M,9.507700460979237
2238,10558,120.85305555555556,H1048,N06,SNS-314,1.56e-07,M,9.264639145383564
2239,12450,139.8225,H1048,N06,SNS-314,1.56e-07,M,9.429475901892854
2240,17912,0.0,H1048,N07,SNS-314,3.91e-08,M,9.793226158278589
2241,35924,14.944444444444445,H1048,N07,SNS-314,3.91e-08,M,10.48916087479084
2242,27573,26.253055555555555,H1048,N07,SNS-314,3.91e-08,M,10.224592312026221
2243,36206,46.344722222222224,H1048,N07,SNS-314,3.91e-08,M,10.496980129935887
2244,29281,63.404722222222226,H1048,N07,SNS-314,3.91e-08,M,10.284694120497512
2245,22784,76.0672222222222,H1048,N07,SNS-314,3.91e-08,M,10.033813814211703
2246,22206,90.6525,H1048,N07,SNS-314,3.91e-08,M,10.008117801614214
2247,19567,109.27472222222221,H1048,N07,SNS-314,3.91e-08,M,9.881599752778099
2248,16260,120.85305555555556,H1048,N07,SNS-314,3.91e-08,M,9.696463383101802
2249,18158,139.8225,H1048,N07,SNS-314,3.91e-08,M,9.806866513931704
2250,18130,0.0,H1048,N08,SNS-314,9.77e-09,M,9.8053233037489
2251,29261,14.944444444444445,H1048,N08,SNS-314,9.77e-09,M,10.284010850340083
2252,30560,26.253055555555555,H1048,N08,SNS-314,9.77e-09,M,10.327447243280456
2253,25949,46.344722222222224,H1048,N08,SNS-314,9.77e-09,M,10.163888352206046
2254,20436,63.404722222222226,H1048,N08,SNS-314,9.77e-09,M,9.92505333045069
2255,19292,76.0672222222222,H1048,N08,SNS-314,9.77e-09,M,9.867445781188863
2256,19918,90.6525,H1048,N08,SNS-314,9.77e-09,M,9.899379124491585
2257,15944,109.27472222222221,H1048,N08,SNS-314,9.77e-09,M,9.676837861892633
2258,13211,120.85305555555556,H1048,N08,SNS-314,9.77e-09,M,9.488805094878352
2259,13751,139.8225,H1048,N08,SNS-314,9.77e-09,M,9.528866827722943
2260,20507,0.0,H1048,N09,SNS-314,2.44e-09,M,9.92852157025577
2261,32775,14.944444444444445,H1048,N09,SNS-314,2.44e-09,M,10.3974213086319
2262,41701,26.253055555555555,H1048,N09,SNS-314,2.44e-09,M,10.638280388314703
2263,45305,46.344722222222224,H1048,N09,SNS-314,2.44e-09,M,10.721172680656162
2264,44167,63.404722222222226,H1048,N09,SNS-314,2.44e-09,M,10.695733182881636
2265,43747,76.0672222222222,H1048,N09,SNS-314,2.44e-09,M,10.68617831800606
2266,43795,90.6525,H1048,N09,SNS-314,2.44e-09,M,10.68727493459719
2267,39478,109.27472222222221,H1048,N09,SNS-314,2.44e-09,M,10.583498833702931
2268,38352,120.85305555555556,H1048,N09,SNS-314,2.44e-09,M,10.554561956674165
2269,43855,139.8225,H1048,N09,SNS-314,2.44e-09,M,10.68864401638548
2270,21155,0.0,H1048,N10,SNS-314,6.1e-10,M,9.959631563154169
2271,29640,14.944444444444445,H1048,N10,SNS-314,6.1e-10,M,10.296880079410023
2272,36070,26.253055555555555,H1048,N10,SNS-314,6.1e-10,M,10.493216773897583
2273,37461,46.344722222222224,H1048,N10,SNS-314,6.1e-10,M,10.531055670783257
2274,30413,63.404722222222226,H1048,N10,SNS-314,6.1e-10,M,10.322625427564935
2275,33301,76.0672222222222,H1048,N10,SNS-314,6.1e-10,M,10.413342705547674
2276,27293,90.6525,H1048,N10,SNS-314,6.1e-10,M,10.214385538037911
2277,27016,109.27472222222221,H1048,N10,SNS-314,6.1e-10,M,10.204184562065405
2278,27593,120.85305555555556,H1048,N10,SNS-314,6.1e-10,M,10.225317396349038
2279,25399,139.8225,H1048,N10,SNS-314,6.1e-10,M,10.142465082152864
