index,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
1273,39536,46.34472222,H1048,I10,SCH-1473759,6.10E-10,M,10.58496693
1274,40501,63.40472222,H1048,I10,SCH-1473759,6.10E-10,M,10.60908194
1275,34417,76.06722222,H1048,I10,SCH-1473759,6.10E-10,M,10.44630591
1276,30153,90.6525,H1048,I10,SCH-1473759,6.10E-10,M,10.3140397
1277,31856,109.2747222,H1048,I10,SCH-1473759,6.10E-10,M,10.36898103
1278,32460,120.8530556,H1048,I10,SCH-1473759,6.10E-10,M,10.38776384
1279,36400,139.8225,H1048,I10,SCH-1473759,6.10E-10,M,10.50232405
1280,20122,0,H1048,I11,SCH-1473759,1.53E-10,M,9.909569023
1281,29923,14.94444444,H1048,I11,SCH-1473759,1.53E-10,M,10.30638269
1282,47801,26.25305556,H1048,I11,SCH-1473759,1.53E-10,M,10.77480184
1283,51416,46.34472222,H1048,I11,SCH-1473759,1.53E-10,M,10.84770469
1284,53877,63.40472222,H1048,I11,SCH-1473759,1.53E-10,M,10.89445895
1285,51113,76.06722222,H1048,I11,SCH-1473759,1.53E-10,M,10.84179415
1286,60670,90.6525,H1048,I11,SCH-1473759,1.53E-10,M,11.01320462
1287,55809,109.2747222,H1048,I11,SCH-1473759,1.53E-10,M,10.92969043
1288,60926,120.8530556,H1048,I11,SCH-1473759,1.53E-10,M,11.01741529
1289,66199,139.8225,H1048,I11,SCH-1473759,1.53E-10,M,11.10042064
1290,15459,0,H1048,I12,SCH-1473759,0,M,9.645946637
1291,24489,14.94444444,H1048,I12,SCH-1473759,0,M,10.10597932
1292,31753,26.25305556,H1048,I12,SCH-1473759,0,M,10.36574249
1293,33211,46.34472222,H1048,I12,SCH-1473759,0,M,10.41063643
1294,32133,63.40472222,H1048,I12,SCH-1473759,0,M,10.37763882
1295,28663,76.06722222,H1048,I12,SCH-1473759,0,M,10.26336237
1296,28954,90.6525,H1048,I12,SCH-1473759,0,M,10.27346364
1297,28054,109.2747222,H1048,I12,SCH-1473759,0,M,10.2418865
1298,27878,120.8530556,H1048,I12,SCH-1473759,0,M,10.23559313
1299,27961,139.8225,H1048,I12,SCH-1473759,0,M,10.23856596
1300,22170,0,H1048,I13,etoposide,1.00E-05,M,10.0064953
1301,33056,14.94444444,H1048,I13,etoposide,1.00E-05,M,10.40595837
1302,44754,26.25305556,H1048,I13,etoposide,1.00E-05,M,10.70893611
1303,50135,46.34472222,H1048,I13,etoposide,1.00E-05,M,10.82247465
1304,54806,63.40472222,H1048,I13,etoposide,1.00E-05,M,10.91155496
1305,45148,76.06722222,H1048,I13,etoposide,1.00E-05,M,10.71770126
1306,58498,90.6525,H1048,I13,etoposide,1.00E-05,M,10.97674784
1307,48223,109.2747222,H1048,I13,etoposide,1.00E-05,M,10.78359136
1308,41096,120.8530556,H1048,I13,etoposide,1.00E-05,M,10.62366607
1309,43460,139.8225,H1048,I13,etoposide,1.00E-05,M,10.67959625
1310,16714,0,H1048,I14,etoposide,2.50E-06,M,9.724001971
1311,27119,14.94444444,H1048,I14,etoposide,2.50E-06,M,10.20798987
1312,38852,26.25305556,H1048,I14,etoposide,2.50E-06,M,10.56751483
1313,34627,46.34472222,H1048,I14,etoposide,2.50E-06,M,10.452389
1314,39061,63.40472222,H1048,I14,etoposide,2.50E-06,M,10.57287981
1315,31928,76.06722222,H1048,I14,etoposide,2.50E-06,M,10.37123865
1316,35516,90.6525,H1048,I14,etoposide,2.50E-06,M,10.47773858
1317,31269,109.2747222,H1048,I14,etoposide,2.50E-06,M,10.35038247
1318,30933,120.8530556,H1048,I14,etoposide,2.50E-06,M,10.33957885
1319,32777,139.8225,H1048,I14,etoposide,2.50E-06,M,10.39748233
1320,27313,0,H1048,I15,etoposide,6.25E-07,M,10.21511806
1321,38647,14.94444444,H1048,I15,etoposide,6.25E-07,M,10.56222443
1322,42825,26.25305556,H1048,I15,etoposide,6.25E-07,M,10.66487732
1323,54339,46.34472222,H1048,I15,etoposide,6.25E-07,M,10.90299748
1324,55297,63.40472222,H1048,I15,etoposide,6.25E-07,M,10.92047394
1325,53122,76.06722222,H1048,I15,etoposide,6.25E-07,M,10.88034643
1326,59536,90.6525,H1048,I15,etoposide,6.25E-07,M,10.99433645
1327,63354,109.2747222,H1048,I15,etoposide,6.25E-07,M,11.05649333
1328,65073,120.8530556,H1048,I15,etoposide,6.25E-07,M,11.083265
1329,68679,139.8225,H1048,I15,etoposide,6.25E-07,M,11.13719875
1330,19522,0,H1048,I16,etoposide,1.56E-07,M,9.879297314
1331,23800,14.94444444,H1048,I16,etoposide,1.56E-07,M,10.07744086
1332,35728,26.25305556,H1048,I16,etoposide,1.56E-07,M,10.48368997
1333,35000,46.34472222,H1048,I16,etoposide,1.56E-07,M,10.46310334
1334,38850,63.40472222,H1048,I16,etoposide,1.56E-07,M,10.56746336
1335,36955,76.06722222,H1048,I16,etoposide,1.56E-07,M,10.51745624
1336,42086,90.6525,H1048,I16,etoposide,1.56E-07,M,10.64747042
1337,40940,109.2747222,H1048,I16,etoposide,1.56E-07,M,10.61986286
1338,40507,120.8530556,H1048,I16,etoposide,1.56E-07,M,10.60923008
1339,34140,139.8225,H1048,I16,etoposide,1.56E-07,M,10.438225
1340,25668,0,H1048,I17,etoposide,3.91E-08,M,10.15300036
1341,33160,14.94444444,H1048,I17,etoposide,3.91E-08,M,10.40909961
1342,41536,26.25305556,H1048,I17,etoposide,3.91E-08,M,10.6343158
1343,49013,46.34472222,H1048,I17,etoposide,3.91E-08,M,10.79984085
1344,63949,63.40472222,H1048,I17,etoposide,3.91E-08,M,11.06584117
1345,54363,76.06722222,H1048,I17,etoposide,3.91E-08,M,10.90343905
1346,66882,90.6525,H1048,I17,etoposide,3.91E-08,M,11.11068515
1347,65065,109.2747222,H1048,I17,etoposide,3.91E-08,M,11.08314205
1348,70149,120.8530556,H1048,I17,etoposide,3.91E-08,M,11.15837683
1349,68615,139.8225,H1048,I17,etoposide,3.91E-08,M,11.13626645
1350,20768,0,H1048,I18,etoposide,9.77E-09,M,9.94116862
1351,28231,14.94444444,H1048,I18,etoposide,9.77E-09,M,10.24817594
1352,35391,26.25305556,H1048,I18,etoposide,9.77E-09,M,10.47421283
1353,37009,46.34472222,H1048,I18,etoposide,9.77E-09,M,10.51891641
1354,33817,63.40472222,H1048,I18,etoposide,9.77E-09,M,10.42871891
1355,35800,76.06722222,H1048,I18,etoposide,9.77E-09,M,10.48570317
1356,33453,90.6525,H1048,I18,etoposide,9.77E-09,M,10.41789675
1357,33465,109.2747222,H1048,I18,etoposide,9.77E-09,M,10.4182554
1358,34688,120.8530556,H1048,I18,etoposide,9.77E-09,M,10.45414908
1359,34417,139.8225,H1048,I18,etoposide,9.77E-09,M,10.44630591
1360,23641,0,H1048,I19,etoposide,2.44E-09,M,10.07073777
1361,39196,14.94444444,H1048,I19,etoposide,2.44E-09,M,10.57632998
1362,51953,26.25305556,H1048,I19,etoposide,2.44E-09,M,10.85809474
1363,56981,46.34472222,H1048,I19,etoposide,2.44E-09,M,10.95047316
1364,63584,63.40472222,H1048,I19,etoposide,2.44E-09,M,11.06011715
1365,51762,76.06722222,H1048,I19,etoposide,2.44E-09,M,10.85441157
1366,58293,90.6525,H1048,I19,etoposide,2.44E-09,M,10.9732373
1367,70563,109.2747222,H1048,I19,etoposide,2.44E-09,M,11.16426121
1368,64894,120.8530556,H1048,I19,etoposide,2.44E-09,M,11.08051045
1369,69086,139.8225,H1048,I19,etoposide,2.44E-09,M,11.14310738
1370,15132,0,H1048,I20,etoposide,6.10E-10,M,9.624566986
1371,26510,14.94444444,H1048,I20,etoposide,6.10E-10,M,10.1852773
1372,36970,26.25305556,H1048,I20,etoposide,6.10E-10,M,10.51786205
1373,36766,46.34472222,H1048,I20,etoposide,6.10E-10,M,10.51232878
1374,41312,63.40472222,H1048,I20,etoposide,6.10E-10,M,10.62890829
1375,41594,76.06722222,H1048,I20,etoposide,6.10E-10,M,10.63571121
1376,38113,90.6525,H1048,I20,etoposide,6.10E-10,M,10.54831071
1377,37032,109.2747222,H1048,I20,etoposide,6.10E-10,M,10.51953768
1378,35808,120.8530556,H1048,I20,etoposide,6.10E-10,M,10.48592661
1379,32383,139.8225,H1048,I20,etoposide,6.10E-10,M,10.38538887
1380,25481,0,H1048,I21,etoposide,1.53E-10,M,10.14568836
1381,42228,14.94444444,H1048,I21,etoposide,1.53E-10,M,10.65083879
1382,49702,26.25305556,H1048,I21,etoposide,1.53E-10,M,10.81380045
1383,64929,46.34472222,H1048,I21,etoposide,1.53E-10,M,11.08104964
1384,72611,63.40472222,H1048,I21,etoposide,1.53E-10,M,11.1928717
1385,69363,76.06722222,H1048,I21,etoposide,1.53E-10,M,11.14710886
1386,78125,90.6525,H1048,I21,etoposide,1.53E-10,M,11.26606539
1387,72151,109.2747222,H1048,I21,etoposide,1.53E-10,M,11.18651642
1388,77442,120.8530556,H1048,I21,etoposide,1.53E-10,M,11.25728455
1389,81692,139.8225,H1048,I21,etoposide,1.53E-10,M,11.31071136
1390,16052,0,H1048,I22,etoposide,0,M,9.683588731
1391,27923,14.94444444,H1048,I22,etoposide,0,M,10.237206
1392,31426,26.25305556,H1048,I22,etoposide,0,M,10.35539085
1393,33201,46.34472222,H1048,I22,etoposide,0,M,10.41033527
1394,34853,63.40472222,H1048,I22,etoposide,0,M,10.4588945
1395,30198,76.06722222,H1048,I22,etoposide,0,M,10.31553098
1396,32175,90.6525,H1048,I22,etoposide,0,M,10.37894503
1397,30722,109.2747222,H1048,I22,etoposide,0,M,10.33273429
1398,28325,120.8530556,H1048,I22,etoposide,0,M,10.25150009
1399,27869,139.8225,H1048,I22,etoposide,0,M,10.23527024
1400,23183,0,H1048,J03,SCH-1473759,1.00E-05,M,10.05117453
1401,7948,14.94444444,H1048,J03,SCH-1473759,1.00E-05,M,8.980675604
1402,4731,26.25305556,H1048,J03,SCH-1473759,1.00E-05,M,8.461891876
1403,4370,46.34472222,H1048,J03,SCH-1473759,1.00E-05,M,8.382518288
1404,3298,63.40472222,H1048,J03,SCH-1473759,1.00E-05,M,8.101071503
1405,3507,76.06722222,H1048,J03,SCH-1473759,1.00E-05,M,8.16251625
1406,4091,90.6525,H1048,J03,SCH-1473759,1.00E-05,M,8.316544718
1407,4389,109.2747222,H1048,J03,SCH-1473759,1.00E-05,M,8.38685669
1408,3889,120.8530556,H1048,J03,SCH-1473759,1.00E-05,M,8.265907334
1409,732,139.8225,H1048,J03,SCH-1473759,1.00E-05,M,6.595780514
1410,13448,0,H1048,J04,SCH-1473759,2.50E-06,M,9.506585675
1411,15254,14.94444444,H1048,J04,SCH-1473759,2.50E-06,M,9.632597043
1412,13567,26.25305556,H1048,J04,SCH-1473759,2.50E-06,M,9.515395652
1413,13601,46.34472222,H1048,J04,SCH-1473759,2.50E-06,M,9.517898598
1414,9731,63.40472222,H1048,J04,SCH-1473759,2.50E-06,M,9.183071945
1415,9255,76.06722222,H1048,J04,SCH-1473759,2.50E-06,M,9.132919225
1416,10950,90.6525,H1048,J04,SCH-1473759,2.50E-06,M,9.301094735
1417,8129,109.2747222,H1048,J04,SCH-1473759,2.50E-06,M,9.003193194
1418,8157,120.8530556,H1048,J04,SCH-1473759,2.50E-06,M,9.006631733
1419,7404,139.8225,H1048,J04,SCH-1473759,2.50E-06,M,8.909775674
1420,25489,0,H1048,J05,SCH-1473759,6.25E-07,M,10.14600227
1421,28383,14.94444444,H1048,J05,SCH-1473759,6.25E-07,M,10.25354565
1422,32713,26.25305556,H1048,J05,SCH-1473759,6.25E-07,M,10.39552783
1423,30435,46.34472222,H1048,J05,SCH-1473759,6.25E-07,M,10.32334854
1424,24882,63.40472222,H1048,J05,SCH-1473759,6.25E-07,M,10.12189993
1425,19062,76.06722222,H1048,J05,SCH-1473759,6.25E-07,M,9.855452103
1426,21023,90.6525,H1048,J05,SCH-1473759,6.25E-07,M,9.953372355
1427,17400,109.2747222,H1048,J05,SCH-1473759,6.25E-07,M,9.764225485
1428,16517,120.8530556,H1048,J05,SCH-1473759,6.25E-07,M,9.712145433
1429,17053,139.8225,H1048,J05,SCH-1473759,6.25E-07,M,9.74408142
1430,16542,0,H1048,J06,SCH-1473759,1.56E-07,M,9.71365788
1431,24358,14.94444444,H1048,J06,SCH-1473759,1.56E-07,M,10.10061562
1432,21543,26.25305556,H1048,J06,SCH-1473759,1.56E-07,M,9.977806217
1433,21895,46.34472222,H1048,J06,SCH-1473759,1.56E-07,M,9.994013579
1434,20253,63.40472222,H1048,J06,SCH-1473759,1.56E-07,M,9.91605821
1435,12400,76.06722222,H1048,J06,SCH-1473759,1.56E-07,M,9.425451752
1436,18345,90.6525,H1048,J06,SCH-1473759,1.56E-07,M,9.817112337
1437,15809,109.2747222,H1048,J06,SCH-1473759,1.56E-07,M,9.668334677
1438,14937,120.8530556,H1048,J06,SCH-1473759,1.56E-07,M,9.611596635
1439,15793,139.8225,H1048,J06,SCH-1473759,1.56E-07,M,9.667322083
1440,27398,0,H1048,J07,SCH-1473759,3.91E-08,M,10.2182253
1441,35414,14.94444444,H1048,J07,SCH-1473759,3.91E-08,M,10.4748625
1442,35405,26.25305556,H1048,J07,SCH-1473759,3.91E-08,M,10.47460833
1443,35190,46.34472222,H1048,J07,SCH-1473759,3.91E-08,M,10.46851723
1444,30801,63.40472222,H1048,J07,SCH-1473759,3.91E-08,M,10.33530244
1445,24454,76.06722222,H1048,J07,SCH-1473759,3.91E-08,M,10.10454908
1446,27462,90.6525,H1048,J07,SCH-1473759,3.91E-08,M,10.22055851
1447,23138,109.2747222,H1048,J07,SCH-1473759,3.91E-08,M,10.04923157
1448,19053,120.8530556,H1048,J07,SCH-1473759,3.91E-08,M,9.854979848
1449,23004,139.8225,H1048,J07,SCH-1473759,3.91E-08,M,10.04342339
1450,17512,0,H1048,J08,SCH-1473759,9.77E-09,M,9.770641639
1451,22782,14.94444444,H1048,J08,SCH-1473759,9.77E-09,M,10.03372603
1452,30137,26.25305556,H1048,J08,SCH-1473759,9.77E-09,M,10.31350893
1453,36413,46.34472222,H1048,J08,SCH-1473759,9.77E-09,M,10.50268113
1454,31045,63.40472222,H1048,J08,SCH-1473759,9.77E-09,M,10.34319304
1455,20322,76.06722222,H1048,J08,SCH-1473759,9.77E-09,M,9.919459322
1456,28198,90.6525,H1048,J08,SCH-1473759,9.77E-09,M,10.24700633
1457,24766,109.2747222,H1048,J08,SCH-1473759,9.77E-09,M,10.11722702
1458,18381,120.8530556,H1048,J08,SCH-1473759,9.77E-09,M,9.819072801
1459,23572,139.8225,H1048,J08,SCH-1473759,9.77E-09,M,10.06781485
1460,24523,0,H1048,J09,SCH-1473759,2.44E-09,M,10.10736673
1461,28553,14.94444444,H1048,J09,SCH-1473759,2.44E-09,M,10.25951729
1462,40059,26.25305556,H1048,J09,SCH-1473759,2.44E-09,M,10.59810865
1463,51100,46.34472222,H1048,J09,SCH-1473759,2.44E-09,M,10.84153978
1464,50679,63.40472222,H1048,J09,SCH-1473759,2.44E-09,M,10.8332669
1465,50258,76.06722222,H1048,J09,SCH-1473759,2.44E-09,M,10.82492502
1466,51930,90.6525,H1048,J09,SCH-1473759,2.44E-09,M,10.85765194
1467,49538,109.2747222,H1048,J09,SCH-1473759,2.44E-09,M,10.81049533
1468,48434,120.8530556,H1048,J09,SCH-1473759,2.44E-09,M,10.78795733
1469,50077,139.8225,H1048,J09,SCH-1473759,2.44E-09,M,10.8213171
1470,13424,0,H1048,J10,SCH-1473759,6.10E-10,M,9.504799429
1471,26693,14.94444444,H1048,J10,SCH-1473759,6.10E-10,M,10.19215664
1472,29737,26.25305556,H1048,J10,SCH-1473759,6.10E-10,M,10.30014734
1473,33646,46.34472222,H1048,J10,SCH-1473759,6.10E-10,M,10.42364946
1474,32477,63.40472222,H1048,J10,SCH-1473759,6.10E-10,M,10.38828743
1475,29955,76.06722222,H1048,J10,SCH-1473759,6.10E-10,M,10.30745153
1476,25936,90.6525,H1048,J10,SCH-1473759,6.10E-10,M,10.16338724
1477,29935,109.2747222,H1048,J10,SCH-1473759,6.10E-10,M,10.30678364
1478,27385,120.8530556,H1048,J10,SCH-1473759,6.10E-10,M,10.2177507
1479,27847,139.8225,H1048,J10,SCH-1473759,6.10E-10,M,10.23448052
1480,29452,0,H1048,J11,SCH-1473759,1.53E-10,M,10.2905171
1481,36220,14.94444444,H1048,J11,SCH-1473759,1.53E-10,M,10.49736673
1482,53887,26.25305556,H1048,J11,SCH-1473759,1.53E-10,M,10.89464454
1483,61956,46.34472222,H1048,J11,SCH-1473759,1.53E-10,M,11.03417973
1484,63520,63.40472222,H1048,J11,SCH-1473759,1.53E-10,M,11.0591101
1485,61933,76.06722222,H1048,J11,SCH-1473759,1.53E-10,M,11.03380843
1486,65110,90.6525,H1048,J11,SCH-1473759,1.53E-10,M,11.08383343
1487,76745,109.2747222,H1048,J11,SCH-1473759,1.53E-10,M,11.24824352
1488,74104,120.8530556,H1048,J11,SCH-1473759,1.53E-10,M,11.21322479
1489,72132,139.8225,H1048,J11,SCH-1473759,1.53E-10,M,11.18625305
1490,14358,0,H1048,J12,SCH-1473759,0,M,9.572062557
1491,25614,14.94444444,H1048,J12,SCH-1473759,0,M,10.15089436
1492,32892,26.25305556,H1048,J12,SCH-1473759,0,M,10.40098475
1493,36320,46.34472222,H1048,J12,SCH-1473759,0,M,10.50012383
1494,32509,63.40472222,H1048,J12,SCH-1473759,0,M,10.38927225
1495,28978,76.06722222,H1048,J12,SCH-1473759,0,M,10.2742922
1496,33895,90.6525,H1048,J12,SCH-1473759,0,M,10.43102279
1497,32029,109.2747222,H1048,J12,SCH-1473759,0,M,10.37439702
1498,26503,120.8530556,H1048,J12,SCH-1473759,0,M,10.18501321
1499,28464,139.8225,H1048,J12,SCH-1473759,0,M,10.25639541
1500,25055,0,H1048,J13,etoposide,1.00E-05,M,10.12882869
1501,38872,14.94444444,H1048,J13,etoposide,1.00E-05,M,10.56802948
1502,50125,26.25305556,H1048,J13,etoposide,1.00E-05,M,10.82227516
1503,55443,46.34472222,H1048,J13,etoposide,1.00E-05,M,10.92311074
1504,63669,63.40472222,H1048,J13,etoposide,1.00E-05,M,11.06145307
1505,54164,76.06722222,H1048,J13,etoposide,1.00E-05,M,10.89977176
1506,57867,90.6525,H1048,J13,etoposide,1.00E-05,M,10.96590255
1507,53681,109.2747222,H1048,J13,etoposide,1.00E-05,M,10.8908144
1508,53209,120.8530556,H1048,J13,etoposide,1.00E-05,M,10.88198283
1509,44172,139.8225,H1048,J13,etoposide,1.00E-05,M,10.69584638
1510,21959,0,H1048,J14,etoposide,2.50E-06,M,9.996932357
1511,24264,14.94444444,H1048,J14,etoposide,2.50E-06,M,10.09674905
1512,36662,26.25305556,H1048,J14,etoposide,2.50E-06,M,10.50949608
1513,43619,46.34472222,H1048,J14,etoposide,2.50E-06,M,10.68324811
1514,38382,63.40472222,H1048,J14,etoposide,2.50E-06,M,10.55534388
1515,39638,76.06722222,H1048,J14,etoposide,2.50E-06,M,10.58754353
1516,37706,90.6525,H1048,J14,etoposide,2.50E-06,M,10.53757451
1517,35460,109.2747222,H1048,J14,etoposide,2.50E-06,M,10.47616058
1518,36666,120.8530556,H1048,J14,etoposide,2.50E-06,M,10.50960517
1519,37177,139.8225,H1048,J14,etoposide,2.50E-06,M,10.52344557
1520,23261,0,H1048,J15,etoposide,6.25E-07,M,10.05453342
1521,41722,14.94444444,H1048,J15,etoposide,6.25E-07,M,10.63878385
1522,49588,26.25305556,H1048,J15,etoposide,6.25E-07,M,10.81150415
1523,55610,46.34472222,H1048,J15,etoposide,6.25E-07,M,10.92611832
1524,67629,63.40472222,H1048,J15,etoposide,6.25E-07,M,11.12179216
1525,58282,76.06722222,H1048,J15,etoposide,6.25E-07,M,10.97304858
1526,59231,90.6525,H1048,J15,etoposide,6.25E-07,M,10.98920033
1527,71553,109.2747222,H1048,J15,etoposide,6.25E-07,M,11.17819371
1528,71074,120.8530556,H1048,J15,etoposide,6.25E-07,M,11.17147687
1529,69525,139.8225,H1048,J15,etoposide,6.25E-07,M,11.14944168
1530,23112,0,H1048,J16,etoposide,1.56E-07,M,10.04810724
1531,31143,14.94444444,H1048,J16,etoposide,1.56E-07,M,10.34634478
1532,33075,26.25305556,H1048,J16,etoposide,1.56E-07,M,10.40653299
1533,41669,46.34472222,H1048,J16,etoposide,1.56E-07,M,10.63751273
1534,41697,63.40472222,H1048,J16,etoposide,1.56E-07,M,10.63818446
1535,36545,76.06722222,H1048,J16,etoposide,1.56E-07,M,10.50629966
1536,43261,90.6525,H1048,J16,etoposide,1.56E-07,M,10.67500682
1537,39295,109.2747222,H1048,J16,etoposide,1.56E-07,M,10.57885256
1538,45184,120.8530556,H1048,J16,etoposide,1.56E-07,M,10.71849832
1539,41196,139.8225,H1048,J16,etoposide,1.56E-07,M,10.62609644
1540,23407,0,H1048,J17,etoposide,3.91E-08,M,10.0607904
1541,33122,14.94444444,H1048,J17,etoposide,3.91E-08,M,10.40795299
1542,43050,26.25305556,H1048,J17,etoposide,3.91E-08,M,10.67011751
1543,58515,46.34472222,H1048,J17,etoposide,3.91E-08,M,10.97703841
1544,60111,63.40472222,H1048,J17,etoposide,3.91E-08,M,11.00394813
1545,58570,76.06722222,H1048,J17,etoposide,3.91E-08,M,10.9779779
1546,66444,90.6525,H1048,J17,etoposide,3.91E-08,M,11.10411477
1547,64761,109.2747222,H1048,J17,etoposide,3.91E-08,M,11.07845885
1548,70156,120.8530556,H1048,J17,etoposide,3.91E-08,M,11.15847661
1549,71584,139.8225,H1048,J17,etoposide,3.91E-08,M,11.17862686
1550,16286,0,H1048,J18,etoposide,9.77E-09,M,9.698061122
1551,27028,14.94444444,H1048,J18,etoposide,9.77E-09,M,10.20462864
1552,28692,26.25305556,H1048,J18,etoposide,9.77E-09,M,10.26437362
1553,33579,46.34472222,H1048,J18,etoposide,9.77E-09,M,10.42165615
1554,31596,63.40472222,H1048,J18,etoposide,9.77E-09,M,10.36078581
1555,32445,76.06722222,H1048,J18,etoposide,9.77E-09,M,10.38730163
1556,33531,90.6525,H1048,J18,etoposide,9.77E-09,M,10.42022566
1557,34457,109.2747222,H1048,J18,etoposide,9.77E-09,M,10.44746745
1558,35459,120.8530556,H1048,J18,etoposide,9.77E-09,M,10.47613238
1559,31741,139.8225,H1048,J18,etoposide,9.77E-09,M,10.3653645
1560,21498,0,H1048,J19,etoposide,2.44E-09,M,9.975715187
1561,39276,14.94444444,H1048,J19,etoposide,2.44E-09,M,10.57836892
1562,55464,26.25305556,H1048,J19,etoposide,2.44E-09,M,10.92348944
1563,52855,46.34472222,H1048,J19,etoposide,2.44E-09,M,10.87530759
1564,55562,63.40472222,H1048,J19,etoposide,2.44E-09,M,10.92525479
1565,52261,76.06722222,H1048,J19,etoposide,2.44E-09,M,10.86400567
1566,62720,90.6525,H1048,J19,etoposide,2.44E-09,M,11.04643566
1567,63141,109.2747222,H1048,J19,etoposide,2.44E-09,M,11.0531256
1568,57777,120.8530556,H1048,J19,etoposide,2.44E-09,M,10.96434605
1569,68239,139.8225,H1048,J19,etoposide,2.44E-09,M,11.13077153
1570,20382,0,H1048,J20,etoposide,6.10E-10,M,9.922407437
1571,32409,14.94444444,H1048,J20,etoposide,6.10E-10,M,10.38619144
1572,38854,26.25305556,H1048,J20,etoposide,6.10E-10,M,10.56756631
1573,45843,46.34472222,H1048,J20,etoposide,6.10E-10,M,10.73297779
1574,40499,63.40472222,H1048,J20,etoposide,6.10E-10,M,10.60903256
1575,41746,76.06722222,H1048,J20,etoposide,6.10E-10,M,10.63935892
1576,37118,90.6525,H1048,J20,etoposide,6.10E-10,M,10.52185731
1577,39897,109.2747222,H1048,J20,etoposide,6.10E-10,M,10.59405641
1578,41843,120.8530556,H1048,J20,etoposide,6.10E-10,M,10.6416798
1579,40094,139.8225,H1048,J20,etoposide,6.10E-10,M,10.59898198
1580,30199,0,H1048,J21,etoposide,1.53E-10,M,10.31556409
1581,41862,14.94444444,H1048,J21,etoposide,1.53E-10,M,10.64213377
1582,61093,26.25305556,H1048,J21,etoposide,1.53E-10,M,11.02015257
1583,62164,46.34472222,H1048,J21,etoposide,1.53E-10,M,11.03753133
1584,75843,63.40472222,H1048,J21,etoposide,1.53E-10,M,11.23642069
1585,70745,76.06722222,H1048,J21,etoposide,1.53E-10,M,11.16683714
1586,84865,90.6525,H1048,J21,etoposide,1.53E-10,M,11.34881704
1587,88121,109.2747222,H1048,J21,etoposide,1.53E-10,M,11.38646615
1588,84639,120.8530556,H1048,J21,etoposide,1.53E-10,M,11.34615043
1589,81992,139.8225,H1048,J21,etoposide,1.53E-10,M,11.31437696
1590,17892,0,H1048,J22,etoposide,0,M,9.792108965
1591,22619,14.94444444,H1048,J22,etoposide,0,M,10.02654554
1592,28265,26.25305556,H1048,J22,etoposide,0,M,10.24937957
1593,26229,46.34472222,H1048,J22,etoposide,0,M,10.17462095
1594,25097,63.40472222,H1048,J22,etoposide,0,M,10.1305036
1595,22141,76.06722222,H1048,J22,etoposide,0,M,10.00518637
1596,26003,90.6525,H1048,J22,etoposide,0,M,10.16596719
1597,20540,109.2747222,H1048,J22,etoposide,0,M,9.930129483
1598,21978,120.8530556,H1048,J22,etoposide,0,M,9.997797232
1599,21493,139.8225,H1048,J22,etoposide,0,M,9.97548258
1600,21393,0,H1048,K03,SCH-1473759,1.00E-05,M,9.970819045
1601,10878,14.94444444,H1048,K03,SCH-1473759,1.00E-05,M,9.29449768
1602,9413,26.25305556,H1048,K03,SCH-1473759,1.00E-05,M,9.149846992
1603,8590,46.34472222,H1048,K03,SCH-1473759,1.00E-05,M,9.058354015
1604,7094,63.40472222,H1048,K03,SCH-1473759,1.00E-05,M,8.867004635
1605,4045,76.06722222,H1048,K03,SCH-1473759,1.00E-05,M,8.305236829
1606,4388,90.6525,H1048,K03,SCH-1473759,1.00E-05,M,8.386628821
1607,5026,109.2747222,H1048,K03,SCH-1473759,1.00E-05,M,8.522379718
1608,3980,120.8530556,H1048,K03,SCH-1473759,1.00E-05,M,8.289037098
1609,3933,139.8225,H1048,K03,SCH-1473759,1.00E-05,M,8.277157772
1610,16729,0,H1048,K04,SCH-1473759,2.50E-06,M,9.724899019
